ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFULLNAME
10185,21,54,3,1134,11/14/2003,Shipped,4,11,2003,Ships,66,S700_1138,Technology,Desktop,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,Tam WingC
10197,23,64.67,9,1487.41,11/26/2003,Shipped,4,11,2003,Ships,66,S700_1138,Technology,Desktop,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,Saavedra Eduardo
10208,38,74.67,3,2837.46,1/2/2004,Shipped,1,1,2004,Ships,66,S700_1138,Technology,Desktop,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Small,Saveley Mary
10222,31,62.67,15,1942.77,2/19/2004,Shipped,1,2,2004,Ships,66,S700_1138,Technology,Desktop,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,Thompson Valarie
10233,36,70.67,3,2544.12,3/29/2004,Shipped,1,3,2004,Ships,66,S700_1138,Technology,Desktop,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small,Brown William
10248,36,71.34,6,2568.24,5/7/2004,Cancelled,2,5,2004,Ships,66,S700_1138,Technology,Desktop,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,Yu Kwai
10261,34,62,4,2108,6/17/2004,Shipped,2,6,2004,Ships,66,S700_1138,Technology,Desktop,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Small,Fresnisre Jean
10273,21,65.34,7,1372.14,7/21/2004,Shipped,3,7,2004,Ships,66,S700_1138,Technology,Desktop,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,Dewey Catherine
10283,45,78.67,9,3540.15,8/20/2004,Shipped,3,8,2004,Ships,66,S700_1138,Technology,Desktop,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,Lincoln Elizabeth
10295,26,75.34,4,1958.84,9/10/2004,Shipped,3,9,2004,Ships,66,S700_1138,Technology,Desktop,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,Yoshido Juri
10306,50,54,3,2700,10/14/2004,Shipped,4,10,2004,Ships,66,S700_1138,Technology,Desktop,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small,Ashworth Victoria
10315,41,62,2,2542,10/29/2004,Shipped,4,10,2004,Ships,66,S700_1138,Technology,Desktop,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Labrune Janine
10326,39,60,1,2340,11/9/2004,Shipped,4,11,2004,Ships,66,S700_1138,Technology,Desktop,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Small,Berglund Christina
10339,22,100,5,2816.44,11/23/2004,Shipped,4,11,2004,Ships,66,S700_1138,Technology,Desktop,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Small,Shimamura Akiko
10350,46,76.67,11,3526.82,12/2/2004,Shipped,4,12,2004,Ships,66,S700_1138,Technology,Desktop,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10373,44,100,14,4627.92,1/31/2005,Shipped,1,1,2005,Ships,66,S700_1138,Technology,Desktop,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,Koskitalo Pirkko
10385,25,77.34,1,1933.5,2/28/2005,Shipped,1,2,2005,Ships,66,S700_1138,Technology,Desktop,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10396,39,66.67,1,2600.13,3/23/2005,Shipped,1,3,2005,Ships,66,S700_1138,Technology,Desktop,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Small,Nelson Valarie
10414,37,71.34,6,2639.58,5/6/2005,On Hold,2,5,2005,Ships,66,S700_1138,Technology,Desktop,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,Yoshido Juri
10106,31,100,7,3312.97,2/17/2003,Shipped,1,2,2003,Planes,91,S700_1691,Technology,Smart phone,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Rovelli Giovanni
10120,47,82.21,13,3863.87,4/29/2003,Shipped,2,4,2003,Planes,91,S700_1691,Technology,Smart phone,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter
10133,24,77.64,8,1863.36,6/27/2003,Shipped,2,6,2003,Planes,91,S700_1691,Technology,Smart phone,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10143,36,100,2,3945.96,8/10/2003,Shipped,3,8,2003,Planes,91,S700_1691,Technology,Smart phone,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,Tam WingC
10156,48,100,2,4954.08,10/8/2003,Shipped,4,10,2003,Planes,91,S700_1691,Technology,Smart phone,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10168,28,98.65,14,2762.2,10/28/2003,Shipped,4,10,2003,Planes,91,S700_1691,Technology,Smart phone,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Small,Hirano Juri
10199,48,83.12,2,3989.76,12/1/2003,Shipped,4,12,2003,Planes,91,S700_1691,Technology,Smart phone,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve,Medium,Thompson Steve
10210,21,78.55,12,1649.55,1/12/2004,Shipped,1,1,2004,Planes,91,S700_1691,Technology,Smart phone,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,Kentary Mory
10223,25,100,14,2534.75,2/20/2004,Shipped,1,2,2004,Planes,91,S700_1691,Technology,Smart phone,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,Ferguson Peter
10235,25,100,8,2580.25,4/2/2004,Shipped,2,4,2004,Planes,91,S700_1691,Technology,Smart phone,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,Lincoln Elizabeth
10250,31,91.34,9,2831.54,5/11/2004,Shipped,2,5,2004,Planes,91,S700_1691,Technology,Smart phone,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Small,Frick Sue
10262,40,84.03,4,3361.2,6/24/2004,Cancelled,2,6,2004,Planes,91,S700_1691,Technology,Smart phone,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10275,32,89.51,14,2864.32,7/23/2004,Shipped,3,7,2004,Planes,91,S700_1691,Technology,Smart phone,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Small,Labrune Janine
10284,24,83.12,6,1994.88,8/21/2004,Shipped,3,8,2004,Planes,91,S700_1691,Technology,Smart phone,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small,Klaeboe Jan
10296,42,100,2,4296.6,9/15/2004,Shipped,3,9,2004,Planes,91,S700_1691,Technology,Smart phone,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,Donnermeyer Michael
10308,21,100,12,2224.95,10/15/2004,Shipped,4,10,2004,Planes,91,S700_1691,Technology,Smart phone,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Small,Frick Steve
10316,34,82.21,4,2795.14,11/1/2004,Shipped,4,11,2004,Planes,91,S700_1691,Technology,Smart phone,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,Bennett Helen
10328,27,100,8,2762.1,11/12/2004,Shipped,4,11,2004,Planes,91,S700_1691,Technology,Smart phone,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small,Rovelli Giovanni
10340,30,88.6,5,2658,11/24/2004,Shipped,4,11,2004,Planes,91,S700_1691,Technology,Smart phone,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,Saavedra Eduardo
10353,39,100,9,5043.87,12/4/2004,Shipped,4,12,2004,Planes,91,S700_1691,Technology,Smart phone,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium,Lewis Dan
10361,20,60.54,4,1210.8,12/17/2004,Shipped,4,12,2004,Planes,91,S700_1691,Technology,Smart phone,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,Huxley Adrian
10375,37,81.87,6,3029.19,2/3/2005,Shipped,1,2,2005,Planes,91,S700_1691,Technology,Smart phone,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,Labrune Janine
10388,46,100,2,10066.6,3/3/2005,Shipped,1,3,2005,Planes,91,S700_1691,Technology,Smart phone,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Large,Benitez Violeta
10398,47,87.69,6,4121.43,3/30/2005,Shipped,1,3,2005,Planes,91,S700_1691,Technology,Smart phone,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,Henriot Paul
10401,11,100,8,1135.31,4/3/2005,On Hold,2,4,2005,Planes,91,S700_1691,Technology,Smart phone,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small,Brown William
10416,23,91.34,9,2100.82,5/10/2005,Shipped,2,5,2005,Planes,91,S700_1691,Technology,Smart phone,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,Moroni Maurizio
10105,29,70.15,12,2034.35,2/11/2003,Shipped,1,2,2003,Ships,86,S700_1938,Technology,Desktop,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,Petersen Jytte
10117,38,79.68,6,3027.84,4/16/2003,Shipped,2,4,2003,Ships,86,S700_1938,Technology,Desktop,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,Natividad Eric
10128,32,97,3,3104,6/6/2003,Shipped,2,6,2003,Ships,86,S700_1938,Technology,Desktop,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10142,43,84.01,9,3612.43,8/8/2003,Shipped,3,8,2003,Ships,86,S700_1938,Technology,Desktop,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10153,31,87.48,8,2711.88,9/28/2003,Shipped,3,9,2003,Ships,86,S700_1938,Technology,Desktop,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10166,29,100,3,3013.97,10/21/2003,Shipped,4,10,2003,Ships,86,S700_1938,Technology,Desktop,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,Benitez Violeta
10177,31,88.34,10,2738.54,11/7/2003,Shipped,4,11,2003,Ships,86,S700_1938,Technology,Desktop,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,Fernandez Jesus
10185,30,94.4,10,2832,11/14/2003,Shipped,4,11,2003,Ships,86,S700_1938,Technology,Desktop,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,Tam WingC
10196,50,94.4,2,4720,11/26/2003,Shipped,4,11,2003,Ships,86,S700_1938,Technology,Desktop,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium,Murphy Leslie
10208,40,80.55,10,3222,1/2/2004,Shipped,1,1,2004,Ships,86,S700_1938,Technology,Desktop,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Saveley Mary
10221,23,97,4,2231,2/18/2004,Shipped,1,2,2004,Ships,86,S700_1938,Technology,Desktop,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,Dewey Catherine
10232,26,88.34,7,2296.84,3/20/2004,Shipped,1,3,2004,Ships,86,S700_1938,Technology,Desktop,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,Bennett Helen
10248,40,100,13,4157.2,5/7/2004,Cancelled,2,5,2004,Ships,86,S700_1938,Technology,Desktop,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,Yu Kwai
10273,21,100,14,2146.2,7/21/2004,Shipped,3,7,2004,Ships,86,S700_1938,Technology,Desktop,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,Dewey Catherine
10282,43,86.61,2,3724.23,8/20/2004,Shipped,3,8,2004,Ships,86,S700_1938,Technology,Desktop,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10293,29,71.89,5,2084.81,9/9/2004,Shipped,3,9,2004,Ships,86,S700_1938,Technology,Desktop,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,Accorti Paolo
10306,38,91.81,10,3488.78,10/14/2004,Shipped,4,10,2004,Ships,86,S700_1938,Technology,Desktop,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Ashworth Victoria
10314,23,76.22,2,1753.06,10/22/2004,Shipped,4,10,2004,Ships,86,S700_1938,Technology,Desktop,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,Ibsen Palle
10327,20,100,7,3469.2,11/10/2004,Resolved,4,11,2004,Ships,86,S700_1938,Technology,Desktop,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,Petersen Jytte
10337,36,70.3,9,2530.8,11/21/2004,Shipped,4,11,2004,Ships,86,S700_1938,Technology,Desktop,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,Hernandez Maria
10350,28,100,4,2924.32,12/2/2004,Shipped,4,12,2004,Ships,86,S700_1938,Technology,Desktop,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10372,44,100,2,4496.8,1/26/2005,Shipped,1,1,2005,Ships,86,S700_1938,Technology,Desktop,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,Shimamura Akiko
10384,49,100,1,6397.44,2/23/2005,Shipped,1,2,2005,Ships,86,S700_1938,Technology,Desktop,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium,Brown Julie
10397,32,80.55,5,2577.6,3/28/2005,Shipped,1,3,2005,Ships,86,S700_1938,Technology,Desktop,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,Roulet Annette
10414,34,100,13,3533.62,5/6/2005,On Hold,2,5,2005,Ships,86,S700_1938,Technology,Desktop,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,Yoshido Juri
10106,30,100,16,3177.3,2/17/2003,Shipped,1,2,2003,Ships,90,S700_2047,Technology,Tablet,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Rovelli Giovanni
10119,29,94.14,7,2730.06,4/28/2003,Shipped,2,4,2003,Ships,90,S700_2047,Technology,Tablet,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,Pipps Georg
10131,22,85.99,8,1891.78,6/16/2003,Shipped,2,6,2003,Ships,90,S700_2047,Technology,Tablet,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Small,Lewis Dan
10143,26,100,11,2612.48,8/10/2003,Shipped,3,8,2003,Ships,90,S700_2047,Technology,Tablet,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,Tam WingC
10155,32,91.43,9,2925.76,10/6/2003,Shipped,4,10,2003,Ships,90,S700_2047,Technology,Tablet,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,Karttunen Matti
10167,29,100,5,2940.02,10/23/2003,Cancelled,4,10,2003,Ships,90,S700_2047,Technology,Tablet,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Larsson Maria
10178,34,96.86,8,3293.24,11/8/2003,Shipped,4,11,2003,Ships,90,S700_2047,Technology,Tablet,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,Roulet Annette
10186,24,99.57,5,2389.68,11/14/2003,Shipped,4,11,2003,Ships,90,S700_2047,Technology,Tablet,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,Hardy Thomas
10197,24,90.52,2,2172.48,11/26/2003,Shipped,4,11,2003,Ships,90,S700_2047,Technology,Tablet,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,Saavedra Eduardo
10209,33,88.71,4,2927.43,1/9/2004,Shipped,1,1,2004,Ships,90,S700_2047,Technology,Tablet,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Small,Chandler Michael
10222,26,100,8,2659.54,2/19/2004,Shipped,1,2,2004,Ships,90,S700_2047,Technology,Tablet,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,Thompson Valarie
10249,40,95.95,4,3838,5/8/2004,Shipped,2,5,2004,Ships,90,S700_2047,Technology,Tablet,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Medium,Tseng Kyung
10262,44,94.14,13,4142.16,6/24/2004,Cancelled,2,6,2004,Ships,90,S700_2047,Technology,Tablet,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10274,24,90.52,5,2172.48,7/21/2004,Shipped,3,7,2004,Ships,90,S700_2047,Technology,Tablet,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,Nelson Allen
10283,20,94.14,2,1882.8,8/20/2004,Shipped,3,8,2004,Ships,90,S700_2047,Technology,Tablet,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,Lincoln Elizabeth
10296,34,100,11,3477.86,9/15/2004,Shipped,3,9,2004,Ships,90,S700_2047,Technology,Tablet,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,Donnermeyer Michael
10307,34,97.76,5,3323.84,10/14/2004,Shipped,4,10,2004,Ships,90,S700_2047,Technology,Tablet,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium,Cervantes Francisca
10316,45,93.24,13,4195.8,11/1/2004,Shipped,4,11,2004,Ships,90,S700_2047,Technology,Tablet,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,Bennett Helen
10328,41,100,9,4156.58,11/12/2004,Shipped,4,11,2004,Ships,90,S700_2047,Technology,Tablet,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Rovelli Giovanni
10339,55,71.25,15,3918.75,11/23/2004,Shipped,4,11,2004,Ships,90,S700_2047,Technology,Tablet,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,Shimamura Akiko
10352,23,100,3,2352.67,12/3/2004,Shipped,4,12,2004,Ships,90,S700_2047,Technology,Tablet,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Small,Taylor Leslie
10361,24,45.39,14,1089.36,12/17/2004,Shipped,4,12,2004,Ships,90,S700_2047,Technology,Tablet,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,Huxley Adrian
10373,32,84.41,15,2701.12,1/31/2005,Shipped,1,1,2005,Ships,90,S700_2047,Technology,Tablet,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,Koskitalo Pirkko
10386,29,85.76,13,2487.04,3/1/2005,Resolved,1,3,2005,Ships,90,S700_2047,Technology,Tablet,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10398,36,100,7,3910.32,3/30/2005,Shipped,1,3,2005,Ships,90,S700_2047,Technology,Tablet,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,Henriot Paul
10400,46,87.8,5,4038.8,4/1/2005,Shipped,2,4,2005,Ships,90,S700_2047,Technology,Tablet,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,Frick Sue
10415,32,95.95,4,3070.4,5/9/2005,Disputed,2,5,2005,Ships,90,S700_2047,Technology,Tablet,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,Connery Sean
10106,34,100,9,3763.46,2/17/2003,Shipped,1,2,2003,Planes,99,S700_2466,Technology,Smart watch,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,Rovelli Giovanni
10120,24,100,15,2584.8,4/29/2003,Shipped,2,4,2003,Planes,99,S700_2466,Technology,Smart watch,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,Ferguson Peter
10131,40,100,1,4427.6,6/16/2003,Shipped,2,6,2003,Planes,99,S700_2466,Technology,Smart watch,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium,Lewis Dan
10143,26,82.77,4,2152.02,8/10/2003,Shipped,3,8,2003,Planes,99,S700_2466,Technology,Smart watch,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,Tam WingC
10155,20,100,2,2353.4,10/6/2003,Shipped,4,10,2003,Planes,99,S700_2466,Technology,Smart watch,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,Karttunen Matti
10168,31,100,16,3431.39,10/28/2003,Shipped,4,10,2003,Planes,99,S700_2466,Technology,Smart watch,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,Hirano Juri
10178,22,87.75,1,1930.5,11/8/2003,Shipped,4,11,2003,Planes,99,S700_2466,Technology,Smart watch,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,Roulet Annette
10198,42,100,1,4774.56,11/27/2003,Shipped,4,11,2003,Planes,99,S700_2466,Technology,Smart watch,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,Cruz Arnold
